Material	1	206000	0.29	79844.96124031008	0.0078	45	1
ShellParameter	1	1
Node	1	0	0	0
Node	2	5	0	0
Node	3	10	0	0
Node	4	15	0	0
Node	5	20	0	0
Node	6	25	0	0
Node	7	30	0	0
Node	8	35	0	0
Node	9	40	0	0
Node	10	45	0	0
Node	11	50	0	0
Node	12	55	0	0
Node	13	60	0	0
Node	14	65	0	0
Node	15	70	0	0
Node	16	75	0	0
Node	17	80	0	0
Node	18	85	0	0
Node	19	90	0	0
Node	20	95	0	0
Node	21	100	0	0
Node	22	0	3.5355339059327378	3.5355339059327378
Node	23	5	3.5355339059327378	3.5355339059327378
Node	24	10	3.5355339059327378	3.5355339059327378
Node	25	15	3.5355339059327378	3.5355339059327378
Node	26	20	3.5355339059327378	3.5355339059327378
Node	27	25	3.5355339059327378	3.5355339059327378
Node	28	30	3.5355339059327378	3.5355339059327378
Node	29	35	3.5355339059327378	3.5355339059327378
Node	30	40	3.5355339059327378	3.5355339059327378
Node	31	45	3.5355339059327378	3.5355339059327378
Node	32	50	3.5355339059327378	3.5355339059327378
Node	33	55	3.5355339059327378	3.5355339059327378
Node	34	60	3.5355339059327378	3.5355339059327378
Node	35	65	3.5355339059327378	3.5355339059327378
Node	36	70	3.5355339059327378	3.5355339059327378
Node	37	75	3.5355339059327378	3.5355339059327378
Node	38	80	3.5355339059327378	3.5355339059327378
Node	39	85	3.5355339059327378	3.5355339059327378
Node	40	90	3.5355339059327378	3.5355339059327378
Node	41	95	3.5355339059327378	3.5355339059327378
Node	42	100	3.5355339059327378	3.5355339059327378
Node	43	0	7.0710678118654755	7.0710678118654755
Node	44	5	7.0710678118654755	7.0710678118654755
Node	45	10	7.0710678118654755	7.0710678118654755
Node	46	15	7.0710678118654755	7.0710678118654755
Node	47	20	7.0710678118654755	7.0710678118654755
Node	48	25	7.0710678118654755	7.0710678118654755
Node	49	30	7.0710678118654755	7.0710678118654755
Node	50	35	7.0710678118654755	7.0710678118654755
Node	51	40	7.0710678118654755	7.0710678118654755
Node	52	45	7.0710678118654755	7.0710678118654755
Node	53	50	7.0710678118654755	7.0710678118654755
Node	54	55	7.0710678118654755	7.0710678118654755
Node	55	60	7.0710678118654755	7.0710678118654755
Node	56	65	7.0710678118654755	7.0710678118654755
Node	57	70	7.0710678118654755	7.0710678118654755
Node	58	75	7.0710678118654755	7.0710678118654755
Node	59	80	7.0710678118654755	7.0710678118654755
Node	60	85	7.0710678118654755	7.0710678118654755
