Material	1	21000	0.29	8139.53488372093	0.00078	45	1
ShellParameter	1	1
Node	1	0	0	10
Node	2	10	0	10
Node	3	20	0	10
Node	4	30	0	10
Node	5	40	0	10
Node	6	50	0	10
Node	7	60	0	10
Node	8	70	0	10
Node	9	80	0	10
Node	10	90	0	10
Node	11	100	0	10
Node	12	0	0	6.666666666666667
Node	13	10	0	6.666666666666667
Node	14	20	0	6.666666666666667
Node	15	30	0	6.666666666666667
Node	16	40	0	6.666666666666667
Node	17	50	0	6.666666666666667
Node	18	60	0	6.666666666666667
Node	19	70	0	6.666666666666667
Node	20	80	0	6.666666666666667
Node	21	90	0	6.666666666666667
Node	22	100	0	6.666666666666667
Node	23	0	0	3.3333333333333335
Node	24	10	0	3.3333333333333335
Node	25	20	0	3.3333333333333335
Node	26	30	0	3.3333333333333335
Node	27	40	0	3.3333333333333335
Node	28	50	0	3.3333333333333335
Node	29	60	0	3.3333333333333335
Node	30	70	0	3.3333333333333335
Node	31	80	0	3.3333333333333335
Node	32	90	0	3.3333333333333335
Node	33	100	0	3.3333333333333335
Node	34	0	0	0
Node	35	10	0	0
Node	36	20	0	0
Node	37	30	0	0
Node	38	40	0	0
Node	39	50	0	0
Node	40	60	0	0
Node	41	70	0	0
Node	42	80	0	0
Node	43	90	0	0
Node	44	100	0	0
Node	45	0	10	0
Node	46	10	10	0
Node	47	20	10	0
Node	48	30	10	0
Node	49	40	10	0
Node	50	50	10	0
Node	51	60	10	0
Node	52	70	10	0
Node	53	80	10	0
Node	54	90	10	0
Node	55	100	10	0
Node	56	0	20	0
Node	57	10	20	0
Node	58	20	20	0
Node	59	30	20	0
Node	60	40	20	0
Node	61	50	20	0
Node	62	60	20	0
Node	63	70	20	0
Node	64	80	20	0
Node	65	90	20	0
Node	66	100	20	0
Node	67	0	30	0
Node	68	10	30	0
Node	69	20	30	0
Node	70	30	30	0
Node	71	40	30	0
Node	72	50	30	0
Node	73	60	30	0
Node	74	70	30	0
Node	75	80	30	0
Node	76	90	30	0
Node	77	100	30	0
